place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChZDSUhNMG9nS0VJQ0FnSURydGVQeENREAE,5,We had a great time taking a narrated sightseeing river cruise. The staff was very nice and knowledgeable. Everyone enjoyed the tour.,6 days ago,2024-07-19T01:05:32,"Thank you for your review. Very nice to hear everyone enjoyed the tour.
Regards,
Cliff",4 days ago,2024-07-20T12:27:09,0,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipPicQeJgm8KC-sUC4977Yqt1Zlr3Ig5YIYCME4F=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPmz5YK2Q4n9NC7Ll3D-2ppZJuR9-IRzBARxkxj=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPydFZ73ex5_SzCNHu85Wnki90ScJPBq3jgombz=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOTpJwy_N8Ex6EjZVdVj_PF9VEPvib6IEkTqhhn=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMzorAVt7dwk4AQmXFUFUrcd_A4pOvbCAl3PiEc=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOqeT_ISFvm7E6NX1oEHeVKTUx8btaEURlhgoeG=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM_XAU0Ly4yn25Sb0xRdI_nOrVco7Tt_thc5gPC=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChZDSUhNMG9nS0VJQ0FnSURyaUkyY0J3EAE,4,I went on a cruise about 6 years ago. I enjoyed the scenery and the tour guide and would love to go again if the boat was less crowded. I had to sit on one of the inner benches and then couldn't see well because all the people were standing and were blocking my view and I was shorter than all the people in front of me no matter which way I turned. I would suggest that the guide makes sure the people stay seated and not ruin it for those who had to sit on the inner bench. People on the outer benches have no need to stand. It would have been perfect if less crowded and the people had to stay in their seats.,a week ago,2024-07-13T13:00:23,,,,0,,,False,,,[]
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChdDSUhNMG9nS0VJQ0FnSUR1ci1McjZRRRAB,5,"If you are thinking about having Essex River Cruises and Charters host you event, do yourself a favor and book it now! They hosted our wedding and it couldn't have been more perfect! The customer service you will receive from Alex and Cliff is unmatched. Alex was always helpful and quick to respond to any questions or request I had leading up to the event. The scenery is absolutely beautiful and our guest are still raving about the entire experience! We are amazed how a group of four pulled off the most perfect wedding for 70 people! Thank you from the bottom of our hearts for giving us such an amazing experience that we will NEVER forget! We will be back!",a year ago,2022-09-01T17:36:16,,,,2,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipNTxP6MuDTQyBPLOslc1J9qJdqK7G1bbbOyf5M=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPxvOvXvRerB7-BdLYMSJ-PZPPxHcxR_BIucNk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM2MsaSdvnxarJcQAI85n4E3qwb2LRcySVue1U=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOfJcGvffrIjjShYpOZjkK3jYWdre39-9BaJD8=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChdDSUhNMG9nS0VJQ0FnSUM2bU11VDh3RRAB,5,I had a great experience with this company.  The original cruise had to be canceled as there were too few people.  I was followed up with and given the opportunity to reschedule.  The cruise was packed but the views were beautiful.  Wildlife was pointed out and local history told.  The drink I ordered was delicious.  ,2 years ago,2021-08-30T01:40:24,,,,3,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipOAES1Iij3aLrpPjiI1n4At259JdqHC0YdcnuW5=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOmZ-Fw1oHyt_7ARTgDy2Fgnbyy0Upc6dzqIXrA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMp2nm5KeKnNSUKWjh9HMNFZ_Rgn7M5DU07KYrF=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMgOA7ElDvWFOzBbCbQltg_WqK5oLid4auyXU7d=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChZDSUhNMG9nS0VJQ0FnSUM2OC1hTWZBEAE,5,"Travel/Food/Lifestyle Influencer: @michaela_romanosmith
Such a fun experience on Essex River Cruises!! We did a brews + chowda themed sunset cruise which was unique and very fun. The ride was smooth, comfortable and the views are fantastic. We saw lots of birds. The chowder was very yummy. Super friendly staff. Also loved that the staff provided info during the tour which made it educational. Highly recommend!!",2 years ago,2021-09-12T17:20:56,,,,3,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipPpstcswWlEe4-kbI8xtLkw1fGOPArMIU8yeEjz=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMMHHsE13wqpzwraGPiRFgH5m7dG2oMHsFtDEA8=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNmYY5rOk4QVe5FRE_XhycGeG9nJSZpgf0lsOlL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOi8L2LtcRq7w3hxx7dLkFwJ8LCxxslGOA2weFC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN3XY8c5lJXxm1OQqmwmkWtmYq0d-_BQbB9mTk3=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMCz1NOj_MM_95je34ZY0jCf6_YyV50IDImlRiA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOKYEp5MjcR_npZcGkXmoSCC3_kAo6ZsmyqyN-k=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO1VF998TMhJigbEf5hPO2UrcrSdX8GhndLgCgp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPbYEwd8n4GurUxfx2-M_ga7xMl_b-_-mv1GTHW=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChdDSUhNMG9nS0VJQ0FnSURKcTRMTmhRRRAB,5,Great night! Knowledgeable Captain and and a relaxing experience getting to know another corner of the North Shore . Will definitely be back for more tours! Thanks!,a year ago,2023-07-22T23:44:31,,,,0,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipO3ARiHXjjvbNhMG-ZK8hwB4W8r1vCkhMBZ0aHc=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPcqZ2_z7gpI4VGu7rnVsx9iIXRwFSO3AgsF-FL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO7TU7ymJYyJ7Nan_62NsXYi756u_FWzTwG05h-=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChZDSUhNMG9nS0VJQ0FnSUQ2bUplY1B3EAE,5,"We live locally and had never done an Essex cruise.  It was great seeing another side, literally, of the area. Guide have a nice overview.",2 years ago,2021-09-20T03:08:26,,,,3,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipNZ2vgIlgsIC1qrjBQIw7dkJiKD6AWLYcwqdJ_X=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN1B6rawfkZj9lHzjuB74w49M9pRAO1m5gLENlX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPcbwmDIvN9soh6cZPtT2ITfjWiN52hJrs-qc_s=w150-h150-k-no-p""]"
ChIJX5GYyu8i44kR8m-AFVZeEfA,Essex River Cruises & Charters,ChZDSUhNMG9nS0VJQ0FnSUM1bzZxTE93EAE,5,"We had a friend visiting from Michigan and she loves the ocean so this was a great way to sit, relax, and learn some great facts about the area. The Cider and Donuts were a great touch!  Lots of free parking and a little area to hang out and enjoy the cider and donuts.  I brought my own coffee and they didn't mind me bringing it on board.  And the tour guide was excellent. Very knowledgeable about the area and had a great sense of humor as well. I highly recommend it!

Side note:  I do agree with another reviewer about the young children.  It's not engaging enough for a child under 10.  Two hours is a long time to sit still and listen!  If you do bring young children, bring some entertainment and food/snacks for them.",9 months ago,2023-10-16T19:58:55,,,,0,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipOrCczetL5sDT87sSI8aClBJ76acilkDsH9bVnm=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOVMTnYt36JznnYkoBNuFNw4QgMSjlMK8N6X_ea=w150-h150-k-no-p""]"
ChIJx_izP9si44kRcNhPCK7HTv0,Essex River,ChdDSUhNMG9nS0VJQ0FnSUNabkp6SDdBRRAB,5,,10 months ago,2023-09-06T04:22:53,,,,0,,,False,,,[]
ChIJZ8OT5JUj44kRl8qI8vzrVOg,Essex River,ChZDSUhNMG9nS0VJQ0FnSUQ4aWZyTFNBEAE,5,"The water is so clear you can see to the bottom. The water is fairly shallow, and fun to kayak in. It's a peaceful place, and all the boats add a nice touch.",4 years ago,2020-07-19T13:03:03,,,,0,,,False,,,[]
ChIJZ8OT5JUj44kRl8qI8vzrVOg,Essex River,ChdDSUhNMG9nS0VJQ0FnSUR3eUt2U2d3RRAB,5,,5 years ago,2018-10-23T00:46:22,,,,0,,,False,,,[]
ChIJiZ6_jKcQ44kRTZg4rztUA34,Mass Audubon's Ipswich River Wildlife Sanctuary,ChdDSUhNMG9nS0VJQ0FnSUR6XzluU2lnRRAB,5,"Tons of trails (12 miles!) through woods and wetland. Lots of opportunities for bird watching. Easy-going trails with benches scattered about and an observation tower, featuring a great view over a swamp. 7 dollar fee for non-members - definitely worth it!",a month ago,2024-06-13T21:56:31,,,,0,,,False,,,"[""https://lh5.googleusercontent.com/p/AF1QipPtgjOQMgCCcNn0Hk9JkBCCwjDwdYDa-c0T6gRw=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOjV9r3lc0Dk_350VsVda6wkH2lakTnwSuLkbf8=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOX4UVPX2ZLSa3hx-nId0XvPXZUs0MITzP_bw3U=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMpiey4hgcv0PH3O5zV-by2UcQKmhYtCA9HjqvB=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPvB0hUeek1GEYXWxxm9g8K_vx9JQo7s6TaPkv0=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNYuW5SWreTy3FFPc7Fcn8phbrvKPwLYHS9pVQS=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOaLQxO3EY3MiDRNCLuPp9QWT4IQfxM08Ynvymt=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO9m9ayqGoL6CMhciqcpJ9ZZXFhTapOAi1LLQlR=w150-h150-k-no-p""]"
